ID,time,text,retweets,favorites
1240699186875527174,Thu Mar 19 17:58:31 +0000 2020,"Teams had been encourging of idea of shuttering faciltiies for immediate future. As much as franchises wanted players to have an outlet to come get work in, teams and league were uneasy about contact even in that limited environment. This was an inevitable move for a long hiatus.",239,1686
1240697849454592000,Thu Mar 19 17:53:13 +0000 2020,"Sources: NBA has informed teams that players are allowed to travel out of market, but preference remains that players stay in cities they play. As expected, teams facilities will close down to players and staff starting tomorrow.",651,3982
1240680076766785537,Thu Mar 19 16:42:35 +0000 2020,"Dr. @celinegounder on @LeBatardShow on lack of basic protections for medical professionals in hospitals now: ""I’ve been on the front lines working as an Ebola aid worker in West Africa. We were never asked as aid workers to go in this unprotected and unprepared.""",424,1535
1240395683779272704,Wed Mar 18 21:52:31 +0000 2020,The OKC Thunder say test results are negative for the coronavirus for players and staff.,3197,29508
1240064701905743873,Tue Mar 17 23:57:18 +0000 2020,"Amid the coronavirus pandemic, the NBA is planning to raise its credit line up to $1.2 billion, sources tell ESPN. The previous credit line has been $650 million.",1247,9346
1240058958351605760,Tue Mar 17 23:34:29 +0000 2020,"Sources: The ex-US surgeon general Vivek Murthy delivered NBA Board of Governors call a message consistent with other credible health organizations on grim potential impact of coronavirus pandemic in U.S., but left owners with hope of re-starting season/playoffs before July.",1321,7041
1240014304637857793,Tue Mar 17 20:37:03 +0000 2020,Sources: Brooklyn tested the team upon returning from San Francisco and results came back today. Nets paid out of pocket to a private company to conduct tests. One player awoke with some aches today; rest have experienced no symptoms.,1770,11863
1240004036214087681,Tue Mar 17 19:56:15 +0000 2020,"Four Nets have tested positive for the coronavirus, team says.",22263,79133
1239946441768022017,Tue Mar 17 16:07:23 +0000 2020,"Reporting with @DraftExpress: NBA VP Kiki VanDeWeghe sent a memo to NCAA coaches telling them that league’s accepting applications to the Undergraduate Advisory Committee, which gives feedback to players on potential draft stock. The pre-draft process remains murky amid crisis.",198,1018
1239727493214539777,Tue Mar 17 01:37:22 +0000 2020,"The NBA will hold a Board of Governors call on Tuesday, sources tell ESPN. This is the third meeting with owners and commissioner since Wednesday. As information flows into league on the coronavirus pandemic, there's plenty to discuss, analyze and eventually make decisions on.",743,4687
1239636657818808321,Mon Mar 16 19:36:25 +0000 2020,"The Self-Isolation edition of The Woj Pod is on the way with your help. Tweet me your NBA shutdown questions, if you’d like. Send the Brady inquiries to @AdamSchefter, however).",125,2862
1239376143414972424,Mon Mar 16 02:21:13 +0000 2020,"NBA has sent memo to teams telling them that players can leave respective cities during hiatus, league source tell ESPN.",1022,7866
1239340305142464513,Sun Mar 15 23:58:49 +0000 2020,"Reporting with @malika_andrews: NBA teams operating G League franchises expect rest of the minor-league season will soon be cancelled, sources tell ESPN. Regular season runs thru end of March, playoffs into April. Players have been informed they'll be paid thru end of schedule.",890,3783
1239335053269794830,Sun Mar 15 23:37:57 +0000 2020,CDC recommendation of no events of 50-plus people for next two months comes as a number of NBA owners and executives increasingly believe a best case scenario is a mid-to-late June return to play -- with no fans. League's scouting for possible arena dates all the way thru August.,8616,34093
1238258530475487233,Fri Mar 13 00:20:14 +0000 2020,"NBA Commissioner Adam Silver said on TNT that the NBA hiatus will be ""at least 30 days.""",4355,27481
1238220053318963204,Thu Mar 12 21:47:20 +0000 2020,"A charter flight carrying members of the Utah Jazz has landed back in Salt Lake City, league sources tell ESPN. It is immediately unclear if Rudy Gobert or Donovan Mitchell were on the flight from Oklahoma City. Both All-Stars have tested positive for the coronavirus.",1061,11810
1238195021259640845,Thu Mar 12 20:07:52 +0000 2020,"NBA owners are encouraging of commissioner Adam Silver to re-evaluate the league's suspension in 30 days, sources tell ESPN. League is expected to make a formal announcement on an initial timetable soon.",2841,18297
1238140007073923073,Thu Mar 12 16:29:15 +0000 2020,"The NBA has pushed back a Board of Governors call today by three hours -- now set to start at 3:30 PM ET, sources tell ESPN.",849,7195
1238114778167599110,Thu Mar 12 14:49:00 +0000 2020,"Jazz star Donovan Mitchell has tested positive for the coronavirus, league sources tell ESPN. Jazz players privately say that Rudy Gobert had been careless in the locker room touching other players and their belongings. Now a Jazz teammate has tested positive.",67713,206957
1237991133432688643,Thu Mar 12 06:37:41 +0000 2020,NBA owners and executives have slammed league office with a myriad of procedural and bigger picture questions. The league’s response: Sit tight until Thursday and let us work through it all. Some teams are planning to close facilities today and give players a couple of days away.,2310,19652
1237953299648786432,Thu Mar 12 04:07:21 +0000 2020,"Jazz and Thunder officials worked together on Wednesday as they awaited results of Rudy Gobert's coronavirus test, sources tell ESPN. Jazz wanted to make sure no OKC player had physical contact or became exposed to any Utah player before the result of Gobert's test was known.",903,8176
1237914656490078213,Thu Mar 12 01:33:48 +0000 2020,"The Jazz and Thunder players are currently quarantined in the OKC arena, league sources tell ESPN. This is following Rudy Gobert testing positive for the coronavirus.",19747,54973
1237914166285008896,Thu Mar 12 01:31:51 +0000 2020,The NBA has suspended the season.,144101,360311
1237895296589258753,Thu Mar 12 00:16:52 +0000 2020,"Several teams were willing to put the games on hiatus, but the rest wanted to move toward eliminating fans from arenas to continue playing games, sources tell ESPN. One team wanted to keep status quo until a governmental/public mandate dictated change: The New York Knicks.",7661,53279
1237888163562967042,Wed Mar 11 23:48:31 +0000 2020,"New story filed to ESPN: 
The NBA’s Board of Governors shared a consensus on Wednesday to continue the season playing games without fans in arenas amid the coronavirus crisis, and Commissioner Adam Silver is expected to move in that direction with a decision on Thursday.",3974,14247
1237873632992350212,Wed Mar 11 22:50:47 +0000 2020,Reporting with @ZachLowe_NBA: Consensus among owners on Board of Governors call with league office was either continue season with no fans in arenas -- or have NBA take a hiatus for a period time. NBA is expected to have a decision as soon as Thursday on next steps.,3271,10845
1237834425309814784,Wed Mar 11 20:14:59 +0000 2020,"Story filed to ESPN with @ZachLowe_NBA: In a meeting with the NBPA on the coronavirus crisis today, NBA and union discussed ways to continue the season without the cancellation or loss of games --- while conceding sport's trending toward period of time without fans in attendance.",400,1502
1237804099246137346,Wed Mar 11 18:14:29 +0000 2020,"In addition to Thursday's game against Brooklyn, the Chase Center has cancelled or postponed all events at the downtown San Francisco arena through March 21.",533,4319
1237801268615282689,Wed Mar 11 18:03:14 +0000 2020,"Golden State players are set to meet with members of team management soon to be updated on the latest information, sources said.",272,2159
1237799122096271361,Wed Mar 11 17:54:42 +0000 2020,"The Golden State Warriors are planning to play foreseeable home games without fans in observance of the San Francisco Health Office's order prohibiting group of events of 1K or more from assembling, source tells ESPN.",3505,15825
1237487357349289996,Tue Mar 10 21:15:52 +0000 2020,"Cleveland and coach JB Bickerstaff's new contract extends four years -- through the 2023-2024 season, sources tell ESPN.",514,4223
1237131647667011584,Mon Mar 09 21:42:24 +0000 2020,Reporting with @WindhorstESPN: NBA is planning to limit locker room access to only players and essential team personnel in wake of coronavirus. Teams are also instructed to create a 6-to-8 foot distance between players and media in availability sessions outside locker rooms.,1313,5954
1237069791858483200,Mon Mar 09 17:36:36 +0000 2020,"Reporting with @ZachLowe_NBA: The NBA has set a conference call with team owners/governors for Wednesday afternoon to discuss the escalating coronavirus crisis and next steps for teams, league sources tell ESPN.",618,3011
1236764330219036672,Sun Mar 08 21:22:48 +0000 2020,"Jontay Porter, a rookie F/C out of Missouri, has signed a multi-year deal with the Grizzlies, his agent Mark Bartelstein of @PrioritySports tells ESPN.  Porter rehabbed two separate knee injuries, but has progressed well and is expected to be ready for training camp next season.",761,4946
1236448032398299137,Sun Mar 08 00:25:57 +0000 2020,"NBA team doctors and trainers will have a conference call on Monday morning to discuss next steps with coronavirus, league sources tell ESPN.",1033,7975
1236358290461741056,Sat Mar 07 18:29:21 +0000 2020,"Milwaukee’s Giannis Antetokounmpo is getting a precautionary MRI on his left knee, league sources tell ESPN. The MVP landed hard on the floor and tweaked the knee in second half of the loss to the Lakers Friday night, but stayed in the game.",1496,12787
1236299189601984512,Sat Mar 07 14:34:30 +0000 2020,Sean Marks and Atkinson had several conversations and the sense had been that a change was inevitable and both sides decided that there was no sense waiting on it. Both had felt that Atkinson and Nets had run course together. They have maintained a close relationship.,526,3641
1236296776400826368,Sat Mar 07 14:24:55 +0000 2020,"The Nets are mutually parting ways with coach Kenny Atkinson, league source tells ESPN.",1855,11706
1236179822813929472,Sat Mar 07 06:40:11 +0000 2020,Magic coach Steve Clifford was diagnosed with dehydration and discharged from a Minneapolis hospital. He has been cleared to resume coaching the team.,519,6234
1236125052745080834,Sat Mar 07 03:02:33 +0000 2020,Steve Clifford left Magic’s game after feeling ill and will be examined at a hospital in Minnesota.,726,7486
1236043377033920512,Fri Mar 06 21:38:00 +0000 2020,"The Clippers are signing free agent center Joakim Noah, league sources tell ESPN. Noah, a two-time All-Star, is expected to join the team next week.",4290,28905
1235998498509582336,Fri Mar 06 18:39:40 +0000 2020,ESPN Sources: NBA has fined Mark Cuban $500K -- and rejected the Dallas Mavericks petition to replay the final seconds of a Feb. 22 loss to Atlanta. Cuban assailed league’s officiating leadership and system in a tirade — and twice went on court in final minutes to confront refs.,1700,11600
1235603084841279490,Thu Mar 05 16:28:26 +0000 2020,"NBA is fining Boston’s Marcus Smart $35K for interaction with refs in loss to Nets, per source.",410,5307
1235590675489583110,Thu Mar 05 15:39:07 +0000 2020,"Dragan Bender is signing a second 10-day contract with Golden State, league source tells ESPN.",436,5377
1235339192005165056,Wed Mar 04 22:59:49 +0000 2020,"Free agent guard Troy Daniels is finalizing a deal with Denver, league sources tell ESPN. His agent Mark Bartelstein of @PrioritySports worked out a release with Lakers, and Daniels cleared waivers today.",829,6640
1235309659516436487,Wed Mar 04 21:02:28 +0000 2020,"The Detroit Pistons are claiming G/F Jordan McRae off waivers, league sources tell ESPN. He agreed to a buyout with Denver. Phoenix had hoped to claim McRae but Detroit’s worse record allows Pistons to be higher on waiver list.",382,3527
1234994702862049280,Wed Mar 04 00:10:56 +0000 2020,"Golden State Warriors star Draymond Green is signing a shoe deal with Converse, sources tell ESPN. He will become the brand’s highest profile athlete since Dwyane Wade. Green had been with Nike.",2423,24279
1234488403728752641,Mon Mar 02 14:39:05 +0000 2020,"No news conference for new Knicks president Leon Rose, per source. He will attend the Rockets-Knicks game tonight at MSG. His plan is to stay behind-the-scenes initially, observe/listen and stay away from big public proclamations.",343,3092
1234262658771292160,Sun Mar 01 23:42:03 +0000 2020,"As Vogel told reporters, Lakers have no imminent plans to add another player. They still plans to meet w/ Dion Waiters, per source, but now Lakers can react should an injury occur, or perhaps add another ballhandling guard/playmaker later. Rob Pelinka plans to take his time.",779,5800
1234259882360102912,Sun Mar 01 23:31:02 +0000 2020,"Lakers will waive G Troy Daniels, agent Mark Bartelstein of @PrioritySports tells ESPN. Two sides had been working together to find a solution that will give Daniels an opportunity elsewhere, and also give Lakers an open roster spot into March.",1482,8684
1234201194035326982,Sun Mar 01 19:37:49 +0000 2020,ESPN Sources: Denver has agreed to a contract buyout with G/F Jordan McRae. The Phoenix Suns are the likely destination for McRae.,496,3656
1233876675206709250,Sat Feb 29 22:08:18 +0000 2020,"Minnesota has agreed to a contract buyout with Allen Crabbe, league source tells ESPN.",576,5673
1233844858286223372,Sat Feb 29 20:01:52 +0000 2020,"No deadline buyout discussions with Knicks and F Mo Harkless, league sources tell ESPN. He will finish season with New York, despite some options with contenders. Sunday is deadline for players to be waived and become eligible for a playoff roster elsewhere.",437,3406
1233568537668616194,Sat Feb 29 01:43:52 +0000 2020,"New Orleans' JJ Redick (left hamstring strain) is doubtful to return tonight, per team.",127,1658
1233215175286837248,Fri Feb 28 02:19:44 +0000 2020,"No structural damage to left shoulder for Joel Embiid, re-evaluated in a week, per source l.",496,5256
1233079718011953152,Thu Feb 27 17:21:28 +0000 2020,"Joel Embiid is out tonight vs. Knicks. More evaluation on left shoulder sprain ongoing, per source.",377,3964
1232837674341457920,Thu Feb 27 01:19:41 +0000 2020,"Joel Embiid left the 76ers game against the Cavaliers for the locker room after a shoulder injury, only to return to the bench and then exit for the locker room again. Now he’s ruled out with a left shoulder sprain.",879,8773
1232421050727698432,Tue Feb 25 21:44:10 +0000 2020,"Ben Simmons will be re-evaluated in 2 weeks for nerve impingement in lower back, but there's little expectation that he'd be ready to return to lineup that soon, sources tell ESPN. Doctors are hopeful treatment can drive improvement, but Sixers are preparing to play without him.",601,3802
1232064831118872577,Mon Feb 24 22:08:41 +0000 2020,ESPN Sources: Sixers star Ben Simmons is still undergoing treatment and evaluation on his back and there’s expected to be a course of action decided upon soon. This isn’t a day-to-day injury; Simmons will miss time. How much time? That’s still unclear.,1241,8227
1231699069120241664,Sun Feb 23 21:55:16 +0000 2020,"Once F Markieff Morris clears waivers at 5 PM ET, he will sign with the Lakers into the $1.75M Disabled Player Exception, league sources tell ESPN.",1835,11456
1231657616620883978,Sun Feb 23 19:10:33 +0000 2020,"After lower back injury on Saturday, Ben Simmons underwent initial evaluation in Philadelphia today and will undergo further testing tomorrow, league sources tell ESPN. He will be out for Monday's game vs. Atlanta.",380,2406
1231655841905938432,Sun Feb 23 19:03:30 +0000 2020,"Memphis F Jaren Jackson Jr., has a sprained knee and will be re-evaluated in two weeks, team says.",286,2811
1231442329866776576,Sun Feb 23 04:55:05 +0000 2020,"Philadelphia's Ben Simmons will undergo an MRI on his lower back on Sunday, league source tells ESPN. He was definitely in some pain tonight after game vs. Bucks.",648,4967
1231356475722825733,Sat Feb 22 23:13:55 +0000 2020,"The Washington District will select John “JBM” Mascone with the first pick in the 2020 NBA2K League Draft, per source.",469,6038
1231006997631426560,Sat Feb 22 00:05:13 +0000 2020,"Lakers are waiving DeMarcus Cousins, league sources tell @Ramonashelburne and me.",6514,31832
1230573905485717506,Thu Feb 20 19:24:16 +0000 2020,"Dragan Bender plans to sign a 10-day contract with Golden State, league source tells ESPN.",785,8821
1230196513537740801,Wed Feb 19 18:24:39 +0000 2020,"Knicks statement on James Dolan's legal victory over Charles Oakley: ""...Maybe now there can be peace between us.""",320,3440
1229963300487733249,Wed Feb 19 02:57:57 +0000 2020,"Story filed to ESPN: After a brief and tumultuous tenure, John Beilein is leaving as Cleveland's coach. Associate HC JB Bickerstaff will be elevated to head coach. Beilein's expected to say goodbye to staff and players on Wednesday upon team's return from All-Star Break.",1878,9564
1229894304140865537,Tue Feb 18 22:23:47 +0000 2020,"Cavaliers, coach John Beilein remain in discussions on his future with franchise -- including on terms of a contract settlement, league sources tell ESPN. Both sides believe he's coached his final game, but there's no resolution yet. JB Bickerstaff would elevate to head coach.",438,2340
1229878887745835013,Tue Feb 18 21:22:31 +0000 2020,"Guard Reggie Jackson has agreed to a contract buyout with the Detroit Pistons and plans to sign with the Los Angeles Clippers upon clearing waivers, league sources tell ESPN.",4211,22881
1229561336780263425,Tue Feb 18 00:20:41 +0000 2020,"Jeff Green will initially sign a 10-day contract with the Rockets, giving him a chance to become comfortable with the fit before commiting to a deal for the rest of the season, per sources.",579,4505
1229545231906942980,Mon Feb 17 23:16:41 +0000 2020,"San Antonio and forward DeMarre Carroll have agreed to a contract buyout, agent Mark Bartelstein of @PrioritySports tells ESPN. Houston is a frontrunner to sign Carroll once he clears waivers, league sources tell ESPN.",1200,6204
1229500924579794946,Mon Feb 17 20:20:38 +0000 2020,"Kyrie Irving elected as VP at Players Association meeting today, per source.",2510,20531
1229254135385673728,Mon Feb 17 03:59:58 +0000 2020,"Reporting with @WindhorstESPN: Cavaliers and John Beilein have discussed possibility of him stepping down as coach during the NBA All-Star Break. No decision’s been reached. After signing 5-year deal to leave Michigan, Beilein’s struggled w/ transition to NBA.",1987,9856
1226663495409766405,Mon Feb 10 00:25:42 +0000 2020,"The Phoenix Suns are waiving guard Tyler Johnson, league sources tell ESPN. He will become an unrestricted agent upon clearing waivers. That will open up a roster spot for Suns.",1337,10525
1226648639914811393,Sun Feb 09 23:26:40 +0000 2020,"Veteran guard Darren Collison has decided that he won’t return to the NBA this season and plans to stay retired, league sources tell ESPN. Lakers and Clippers had been courting him, but Collison has informed teams that the timing isn’t right for him.",3799,26760
1226199899986853888,Sat Feb 08 17:43:32 +0000 2020,Reporting with @espn_macmahon: Charlotte is finalizing a contract buyout with F Michael Kidd-Gilchrist. Dallas has emerged as a possible destination once MKG clears waivers.,1267,7008
1226169781612634122,Sat Feb 08 15:43:51 +0000 2020,"Milwaukee is waiving Dragan Bender, clearing the way to sign F Marvin Williams as soon as Monday, league sources tell ESPN. Williams buyout is complete with Charlotte and will be waived as soon today.",1104,9104
1226025711493881857,Sat Feb 08 06:11:22 +0000 2020,"Hard to miss a call worse than officials did on a Gobert goaltend of a Lillard drive and lay-in in final seconds of a brutal loss. Back-to-back at altitude in Utah, bench depleted — just a hellacious end. Orlando on Thursday, Portland tonight. Sloppy run of NBA officiating.",10228,67013
1225946659219177472,Sat Feb 08 00:57:15 +0000 2020,"Forward Marvin Williams is finalizing a contract buyout with the Charlotte Hornets, league sources tell ESPN. Williams, 33, will become a free agent target for contending teams.",1250,8825
1225938743019876352,Sat Feb 08 00:25:47 +0000 2020,"NBA fines Orlando coach Steve Clifford $25K for ""abusing"" officials in Thursday loss to Knicks --- after L2M report concluded that officials failed to see/hear him asking for timeout with 4.4 seconds left and missed a foul call on Knicks with four seconds left.",412,4621
1225818398317318144,Fri Feb 07 16:27:35 +0000 2020,"Cavaliers are signing F Alfonzo McKinnie to a multi-year deal, league sources tell ESPN.",641,7354
1225516193559261192,Thu Feb 06 20:26:44 +0000 2020,"Detroit is waiving guard Tim Frazier, league source tells ESPN.",712,5987
1225511234096771072,Thu Feb 06 20:07:01 +0000 2020,"No deals for the Oklahoma City Thunder, league source tells ESPN.",1551,13444
1225508038418849795,Thu Feb 06 19:54:19 +0000 2020,"The Clippers, Knicks and Wizards have agreed to a three-team trade that will land Marcus Morris and Isaiah Thomas with the Clippers, league sources tell ESPN. Jerome Robinson will join the Wizards, Moe Harkless and a 2020 first-round pick to the Knicks.",8529,33895
1225507681437454340,Thu Feb 06 19:52:54 +0000 2020,"Philadelphia has traded James Ennis to Magic for a second-round pick, league source tells ESPN.",1646,9712
1225503402018426882,Thu Feb 06 19:35:54 +0000 2020,"Washington has traded Jordan McRae to Denver for Shabazz Napier, league source tells ESPN.",1789,11374
1225500775897554944,Thu Feb 06 19:25:28 +0000 2020,"Minnesota has joined the Miami-Memphis deal -- and will trade Gorgui Dieng for James Johnson, league source tells ESPN.",2453,13388
1225498471769235456,Thu Feb 06 19:16:18 +0000 2020,"Cleveland is finalizing a trade for Detroit's Andre Drummond, league source tells ESPN.",10228,42462
1225488279816089601,Thu Feb 06 18:35:49 +0000 2020,"Portland is trading Skal Labissiere and cash to Atlanta, league source tells ESPN.",1927,12287
1225486470812721155,Thu Feb 06 18:28:37 +0000 2020,Clarification: Minnesota's second-round pick going to Golden State is in 2021 -- not 2022.,856,7491
1225482605761617925,Thu Feb 06 18:13:16 +0000 2020,"Houston has traded Jordan Bell to Memphis for Bruno Caboclo, source tells ESPN. Teams exchange second-round picks too.",3362,18958
1225480358860333056,Thu Feb 06 18:04:20 +0000 2020,"Golden State has agreed to trade D'Angelo Russell to Minnesota for a deal that includes Andrew Wiggins, a 2021 protected first-round pick and a 2022 second-round pick, league sources tell ESPN. Warriors will send Jacob Evans and Omari Spellman to Timberwolves too.",28779,90860
1225474159427379206,Thu Feb 06 17:39:42 +0000 2020,"Clippers are trading G Derrick Walton Jr., to the Atlanta Hawks for cash, league sources tell ESPN.",1611,11546
1225467426638352384,Thu Feb 06 17:12:57 +0000 2020,"Miami has agreed to trade Justise Winslow, Dion Waiters and James Johnson to Memphis for Andre Iguodala, Solomon Hill and Jae Crowder, league sources tell ESPN. No picks in the deal.",6929,29858
1225463777719660544,Thu Feb 06 16:58:27 +0000 2020,"Memphis and Miami are focusing on a two-team deal on Andre Iguodala, with Miami and Oklahoma City still unable to reach an agreement on a three-team trade that would land Danilo Gallinari with the Heat, league sources tell ESPN. Talks are fluid until 3 PM.",1360,7282
1225442642156281864,Thu Feb 06 15:34:28 +0000 2020,"The Knicks plan to make CAA player agent Leon Rose the franchise's next President, league sources tell ESPN.",1208,6644
1225439888432037889,Thu Feb 06 15:23:31 +0000 2020,"Reporting with @RamonaShelburne: CAA player agent Leon Rose has emerged as a top target to run the New York Knicks basketball operations, league sources tell ESPN.",670,4036
1225404940161617920,Thu Feb 06 13:04:39 +0000 2020,"Miami and reps for OKC’s Danilo Gallinari were working on a contract extension overnight to help finalize three-team trade, league sources tell ESPN. The challenge: Miami’s desire to preserve cap space for 2021. He can become a free agent this summer.",1388,8969
1225297141121327104,Thu Feb 06 05:56:18 +0000 2020,"Sixers are working on additional trades to create roster spots needed to add Burks and Robinson III, league sources tell ESPN. Without a deal before the 3 PM ET deadline, Philadelphia will have to waive two players.",982,6657
1225293530257674243,Thu Feb 06 05:41:57 +0000 2020,Sixers GM Elton Brand has delivered his roster some much-needed shooting and scoring off its bench.,750,6806
1225292952697700352,Thu Feb 06 05:39:39 +0000 2020,"Philadlephia has acquired Golden State's Glenn Robinson and Alec Burks, league source tells ESPN. Philadelphia sending draft compensation to the Warriors.",2919,14660
1225277699553464320,Thu Feb 06 04:39:02 +0000 2020,"Memphis has agreed to a three-year, $35M extension with Dillon Brooks, league sources tell ESPN.",1927,16483
1225270449673842688,Thu Feb 06 04:10:14 +0000 2020,"Miami, Memphis and Oklahoma City are working on an elaborate three-team deal that would land the Heat both Andre Iguodala and Danilo Gallinari, league sources tell ESPN. Talks are ongoing and could extend into Thursday, sources  said.",4452,22200
1225252407006912512,Thu Feb 06 02:58:32 +0000 2020,"Sacrameto is trading Dewayne Dedmon to Atlanta for Jabari Parker and Alex Len, sources tell @ZachLowe_NBA and me. Atlanta also gets two second round picks.",3623,17652
1225236076001931264,Thu Feb 06 01:53:38 +0000 2020,"With a team-option for the 2021-22 season, Iguodala is allowing the Heat to keep salary cap flexibility for free agency, league sources tell ESPN. If Miami misses on recruiting a max star, the plan would be for Miami to guarantee that season's $15M, per sources.",1611,9240
1225234947541172224,Thu Feb 06 01:49:09 +0000 2020,"Justise Winslow is part of the package headed to Memphis in the Iguodala trade, league sources tell ESPN.",4911,26026
1225228979906412544,Thu Feb 06 01:25:27 +0000 2020,"Memphis has agreed to a deal to send Andre Iguodala to Miami, league source tells ESPN. Iguodala agreed to trade and has agreed to a two-year, $30M extension with Miami.",11898,44689
1225222774618148864,Thu Feb 06 01:00:47 +0000 2020,"Pat Riley clearly sees an opportunity to make a run with these Heat: Riley has been working to trade for Memphis' Andre Iguodala AND Oklahoma City's Danilo Gallinari, league sources tell ESPN. Talks are ongoing.",3786,21148
1225219325692432394,Thu Feb 06 00:47:05 +0000 2020,"Detroit's discussions with Phoenix on a Luke Kennard trade have reached an impasse, league sources tell ESPN. Sides unable to agree on protections for a Suns first-round pick that would have been in the deal.",770,5518
1225208519638560768,Thu Feb 06 00:04:09 +0000 2020,"Warriors still mulling several trade options on guard Alec Burks, who will sit out tonight’s game in Brooklyn.",601,5393
1225072187276775425,Wed Feb 05 15:02:24 +0000 2020,"Atlanta is waiving Chandler Parsons and his expiring $25.1M contract to create roster space to complete four-team trade, league sources tell ESPN.",1929,15248
1225050390036652032,Wed Feb 05 13:35:47 +0000 2020,"New Orleans continues to be content with Jrue Holiday remaining on roster through Thursday’s NBA Trade Deadline, league sources tell ESPN. The kind of overwhelming offer it would take to pry Holiday hasn’t surfaced in the marketplace.",707,6756
1224949461836759040,Wed Feb 05 06:54:44 +0000 2020,"The trade leaves the Rockets with a brief window until Thursday's trade deadline to expand this four-team trade to include up to $12M in salary on another player. They could add a player who helps now, take on a player for assets and use those to further upgrade the team, etc.",877,6467
1224944033501450242,Wed Feb 05 06:33:10 +0000 2020,"The Atlanta/Denver/Houston/Minnesota trade -- 12 players -- is the biggest NBA deal since the Knicks moved Patrick Ewing to Seattle in 2000, according to ESPN's @BobbyMarks42.",2129,10893
1224930292693184512,Wed Feb 05 05:38:34 +0000 2020,So Denver fortifies its bench with G Shabazz Napier and F Noah Vonleh with losses of Beasley and Hernangomez. Denver will be active until Thursday's deadline at 3 PM ET.,939,5625
1224929784473489410,Wed Feb 05 05:36:33 +0000 2020,"Minnesota's Noah Vonleh goes to the Nuggets, per source.",819,5768
1224929420353441793,Wed Feb 05 05:35:06 +0000 2020,"More players in the deal: Denver's Jarred Vanderbilt is on his way to Minnesota, league sources tell ESPN. Jordan Bell to Houston.",1046,5358
1224926791955111936,Wed Feb 05 05:24:39 +0000 2020,"Minnesota's Keita Bates-Diop is going to Denver in deal, source tells ESPN.",1120,6596
1224925362896932864,Wed Feb 05 05:18:59 +0000 2020,"ESPN Sources: 4-team trade agreement: Houston: Robert Covington; Atlanta: Clint Capela and Nene; Minnesota: Malik Beasley, Juancho Hernangomez, Evan Turner, ATL 1st round pick via Nets; Denver: Gerald Green, Houston FRP.",11195,39669
1224900655564959755,Wed Feb 05 03:40:48 +0000 2020,"Minnesota, Houston and Atlanta are still engaged in talks on a three-team deal -- with no new progress in discussions on adding Golden State to deal, league sources tell ESPN. Talks remain fluid through Thursday 3 PM ET deadline.",1150,6774
1224773667911032832,Tue Feb 04 19:16:12 +0000 2020,ESPN Sources with @ramonashelburne: Knicks owner Jim Dolan is already considering a front office model that is working with Golden State (Bob Myers) and the Lakers (Rob Pelinka): Hiring a top basketball executive out of the player agent ranks.,733,4740
1224770236458721280,Tue Feb 04 19:02:34 +0000 2020,"Just yesterday, Steve Mills was on the phone trying to negotiate trades for the Knicks, including a pursuit for Golden State's D'Angelo Russell, league sources tell ESPN. Ownership pushed to change course on plans to forgo trade talks for Marcus Morris, too. He's available now.",1025,6677
1224748940475629568,Tue Feb 04 17:37:56 +0000 2020,"Masai Ujiri has long been Jim Dolan's dream candidate to run Knicks, but here's what's already complicating that pursuit: Ujiri's contract, and Knicks reluctance to give up draft compensation to Toronto, sources tell ESPN.",695,4168
1224739920713068545,Tue Feb 04 17:02:06 +0000 2020,"Knicks owner Jim Dolan is targeting Toronto president Masai Ujiri to ultimately oversee New York’s operations, league sources tell ESPN. He is under contract through 2020-2021 in Toronto.",1999,10827
1224739308512382976,Tue Feb 04 16:59:40 +0000 2020,"It is expected that GM Scott Perry will continue in his role as Knicks GM for forseeable future, league sources tell ESPN.",430,2334
1224738738045100034,Tue Feb 04 16:57:24 +0000 2020,"New York is parting ways with President Steve Mills, league source tells ESPN.",4196,22614
1224696258507558912,Tue Feb 04 14:08:36 +0000 2020,"Clippers guard Patrick Beverley will participate in the Skills Challenge at All-Star Weekend in Chicago, league sources tell ESPN.",765,9987
1224560561696002048,Tue Feb 04 05:09:23 +0000 2020,"Detroit and Phoenix are discussing a deal centered on guard Luke Kennard, league sources tell ESPN. Suns' first-round pick is in play. Kennard has missed 22 straight games with bilateral knee tendinitis.",1372,10144
1224428316372996097,Mon Feb 03 20:23:54 +0000 2020,ESPN Sources: Another team engaged with the Houston Rockets in trade talks for center Clint Capela: The Boston Celtics.,3154,21908
1224398542053179398,Mon Feb 03 18:25:35 +0000 2020,Sources: CAA Sports has acquired Kauffman Sports Management and named Spencer Breecker head of the Basketball Coaches and Executives division. Breecker will partner w/ agent Jimmy Sexton in a division now repping nine NBA head coaches and several top executives and NCAA coaches.,211,1512
1224360982035693570,Mon Feb 03 15:56:20 +0000 2020,"Sources: Knicks have remained enthusiastic about idea of signing Marcus Morris to a new deal this summer, but as trade offers become richer in assets this week, they’ll stay open to idea of moving him. Many contenders have interest in him.",789,5995
1224131920281374720,Mon Feb 03 00:46:07 +0000 2020,"As trade deadline looms on Thursday, Houston is engaged with several Eastern Conference teams -- including Atlanta -- on C Clint Capela, league sources tell ESPN. There are a few multi-team trade scenarios in play.",2708,15403
