ID,time,text,retweets,favorites
1273076380876627968,Wed Jun 17 02:13:56 +0000 2020,"NBA protocol for positive coronavirus test result:
- Enter immediate isolation/separate location — “Isolation Housing”
- Retest to confirm positive
- Exit isolation after consecutive negative tests and return to activities",226,1031
1273071754211188743,Wed Jun 17 01:55:33 +0000 2020,"Per NBA health and safety protocols for return: All players, team staff and guests will be required to certify in writing that they will adhere to all
pre-arrival rules and league rules while on campus.",211,1041
1273069160210354180,Wed Jun 17 01:45:14 +0000 2020,"Sources: The NBA will have two rows on the bench:
 
- First row: players and coaches; no mask required, but recommended that coaches wear masks
- Second row: other players and coaches; must wear masks at all times (unless active player)",581,3058
1273021491844657153,Tue Jun 16 22:35:49 +0000 2020,"In NBA's ORL campus:

- Hotel amenities: players-only lounge (NBA 2K, TVs, gaming), pool/trails, barbers, manicurists, pedicurists
- 24-hour VIP concierge
- Daily entertainment: Movie screenings, DJ sets, video games, ping pong, pool, lawn games
- Players can attend other games",3042,18812
1273019110645997570,Tue Jun 16 22:26:22 +0000 2020,"Sources: NBA teams have been informed of required positions for 35-person traveling party: athletic trainer; strength/conditioning coach; equipment manager; team security official.

Each team can include a player’s private personal trainer, massage therapist, or security.",411,1511
1273017079357222912,Tue Jun 16 22:18:17 +0000 2020,"Sources: NBA teams Disney hotels based on seeding:

-Grand Destino: Bucks, Lakers, Raptors, Clippers, Celtics, Nuggets, Jazz, Heat
-Grand Floridian: Thunder, 76ers, Rockets, Pacers, Mavericks, Nets, Grizzlies, Magic
-Yacht Club: Blazers, Kings, Pelicans, Spurs, Suns, Wizards",4047,23055
1273001954684305408,Tue Jun 16 21:18:11 +0000 2020,"Sources: NBA players have been informed that anyone who leaves the Orlando campus (without prior approval) will be subject to:

- 10-14 day self-quarantine
- Reduction in compensation for games missed
- Enhanced testing (deep nasal swab)",837,3241
1272999728532373510,Tue Jun 16 21:09:21 +0000 2020,"Sources: Two categories of non-participating NBA players who will not have their salary reduced: “Protected Players” and “Excused Players,” whom are believed to be at higher risk for severe illness from COVID-19 from team/experts. June 25 deadline for excused absence.",263,878
1272997633720815629,Tue Jun 16 21:01:01 +0000 2020,"NBA players have been notified that any player who chooses not to play in resumed 2019-20 season must notify his team by June 24, sources tell @TheAthleticNBA @Stadium. Compensation would be reduced by 1/92.6 for each game missed.",1261,3992
1272734682300526593,Tue Jun 16 03:36:09 +0000 2020,"Sources: NBA has sent teams a medical history questionnaire for players, coaches, traveling party that physicians will use to determine if members can participate in restart either fully, or restrictions from certain activites, or excused due to pre-existing risk factor(s).",295,1376
1272004262437027842,Sun Jun 14 03:13:43 +0000 2020,"The NBA has informed teams that they are now able to conduct coronavirus testing of asymptomatic players/staff given increase in testing and revised CDC guidelines, sources tell @TheAthleticNBA @Stadium.",496,2573
1271620847963451393,Sat Jun 13 01:50:10 +0000 2020,"Kyrie Irving on players call Friday, per sources: “I’m willing to give up everything I have (for social reform).""",3567,16850
1271619327079448578,Sat Jun 13 01:44:07 +0000 2020,"Kyrie Irving told NBA players on call Friday, sources tell @TheAthleticNBA @Stadium: ""I don’t support going into Orlando. I’m not with the systematic racism and the bullshit. Something smells a little fishy.""",2532,9486
1271618422137327616,Sat Jun 13 01:40:32 +0000 2020,"Donovan Mitchell, Carmelo Anthony, Dwight Howard among others spoke out about possibly sitting out due to social/COVID-19 issues, per sources. NBPA leadership, Paul/Garrett Temple, provided insight too. Every player had a voice — wants to find purpose, whether they play or not.",942,2607
1271618225189634048,Sat Jun 13 01:39:45 +0000 2020,"Sources: Kyrie Irving led a call of 80-plus NBA players, including Chris Paul/Kevin Durant/Carmelo Anthony/Donovan Mitchell, and Irving and several players spoke up about not supporting resumed season due to nationwide unrest from social injustice/racism.",3233,12674
1271552308610990089,Fri Jun 12 21:17:49 +0000 2020,"Sources: Protocols for Disney staff working NBA return site:

- Always wearing facemasks/gloves
- Strict physical distancing, never within 6 feet of NBA participant
- Temperature/symptom checks
- Housekeeping staff will never be in the room at same time as NBA participants",514,2040
1271462059301941249,Fri Jun 12 15:19:12 +0000 2020,"Health and safety: The NBA's required coronavirus testing window for teams: June 23-30, sources tell @TheAthleticNBA @Stadium.",212,877
1271460989070979079,Fri Jun 12 15:14:57 +0000 2020,"Sources: The NBA has informed teams that starting today, up to two coaches/development personnel can work out a player. Beginning June 23, a team’s head coach can supervise a player’s workout.",247,1082
1271459763730210818,Fri Jun 12 15:10:04 +0000 2020,"Sources: NBA's expected restart dates:

- July 30-Aug. 14: Seeding games
- Aug.15-16: Play-in tournaments
- Aug. 17: Playoffs begin
- Aug. 30: Family/guests of teams arrive
- Aug. 31-Sept. 13: Conf. Semifinals
- Sept. 15-Sept. 28: Conf. Finals
- Sept. 30-Oct. 13: NBA Finals",4137,13909
1271151858996908037,Thu Jun 11 18:46:34 +0000 2020,Sources: The NBA is planning to allow teams to bring up to 17 players per roster (including two-ways) into the resumed season. Previous estimate was 15-player limit.,994,5156
1270068149782745089,Mon Jun 08 19:00:18 +0000 2020,Spurs star LaMarcus Aldridge underwent arthroscopic procedure and rotator cuff debridement on his right shoulder and will miss the remainder of the 2019-20 season.,790,4225
1270066412019744769,Mon Jun 08 18:53:23 +0000 2020,Sources: Expected protocol if an NBA player leaves the Orlando bubble: Quarantined for no less than 10 days and must have two negative coronavirus tests.,530,2337
1270066328309829633,Mon Jun 08 18:53:04 +0000 2020,Sources: The NBA and NBPA have agreed to conduct performance-enhancing drug testing during resumed 2019-20 season in Orlando — but tests for recreational drugs will remain suspended.,1143,7757
1269017615021809666,Fri Jun 05 21:25:51 +0000 2020,Sources: NBPA leadership stressed to players that it is mandatory to stay on the Disney World campus in Orlando during play. There won't be tracking devices on players. But goal is to keep everyone in safe environment.,335,1593
1269015423808417792,Fri Jun 05 21:17:08 +0000 2020,Sources: The NBPA informed players today that NBA/NBPA will conduct coronavirus testing every night during resumed season -- likely mouth swabs/light nasal swabs and not full invasive nasal swab. Minimum seven days quarantine for a player if positive.,440,1224
1269013355236392961,Fri Jun 05 21:08:55 +0000 2020,"The NBPA has approved the 22-team return format for the NBA, sources tell @TheAthleticNBA @Stadium. Players and league have approved new format.",671,2708
1268648708675178496,Thu Jun 04 20:59:57 +0000 2020,"The NBA G League is canceling the remainder of its season, sources tell @TheAthleticNBA @Stadium.",667,4089
1268637948456689674,Thu Jun 04 20:17:11 +0000 2020,"The NCAA says draft prospects have until 10 days after the NBA draft combine or Aug. 3, whichever comes first, to withdraw from the postponed 2020 draft.",237,833
1268606815597625344,Thu Jun 04 18:13:29 +0000 2020,"Sources: The NBA informed the Board of Governors of scheduled dates:

- Training camp: June 30, July 7 travel to Orlando
- 2019-20 season: July 31
- Free agency: Oct. 18
- 2020-21 targets: Nov. 10 training camp, Dec. 1 opening night (can remain fluid)",4383,13504
1268602030555357188,Thu Jun 04 17:54:28 +0000 2020,"The NBA's Board of Governors have approved the 22-team format to resume 2019-20 season, sources tell @TheAthleticNBA @Stadium.",2175,8009
1267528756429836292,Mon Jun 01 18:49:39 +0000 2020,"Brian Shaw has agreed to become the head coach of the new NBA G League elite pro team headlined by Jalen Green, sources tell @TheAthleticNBA @Stadium.",525,2890
1267494829132562434,Mon Jun 01 16:34:50 +0000 2020,The Memphis Grizzlies have created a new Paid Time Off (PTO) category for members of organization to use in order to vote during national and local elections.,991,6944
1266445710196695040,Fri May 29 19:06:01 +0000 2020,"NBA commissioner Adam Silver and the league office informed Board of Governors that July 31 is a target date for return of season, sources tell @TheAthleticNBA @Stadium.",6947,22481
1266444367113396228,Fri May 29 19:00:41 +0000 2020,"Sources: The NBA discussed four competition scenarios for restart with Board of Governors today:

- 16 teams: Directly to playoffs
- 20: Group/stage play
- 22: Games to determine seeding, play-in tournament for final seed(s)
- 30: 72-game regular season, with play-in tourney",1034,3696
1266395474279399426,Fri May 29 15:46:24 +0000 2020,"Sources: NBA has sent GMs the results from GM survey:

- 53% of GMs chose advancing directly to playoffs; 27% for resuming abbreviated season with play-in
- 60% voted for 72-game season
- ""Playoffs Plus"": 83% voted 20 or more teams
- Non-playoff teams split on resuming season",1033,4121
1265807520708341761,Thu May 28 00:50:05 +0000 2020,"19-year NBA veteran and former Wildcat Jason Terry has accepted assistant coaching job at Arizona, sources tell @TheAthleticNBA @Stadium. Terry departs Mavs, where he's been assistant GM of Texas Legends. Announcement expected Thursday.",684,4545
1265747772113895424,Wed May 27 20:52:39 +0000 2020,Sources: NBA players/staff who are currently outside the United States are now allowed to re-enter the U.S. via new U.S. Department of Homeland Security issue. Prior travel restrictions existed due to coronavirus pandemic.,558,2533
1265724193049632768,Wed May 27 19:18:58 +0000 2020,"Sources: The NBA is working on multi-phase medical/safety protocols toward restart of play. Current projections have in-market training camps in July, then camps/scrimmages in Orlando, then resume play late July/early August.",1750,7083
1263965204599234561,Fri May 22 22:49:22 +0000 2020,Former Knicks legend Patrick Ewing says he has tested positive for coronavirus.,4123,24534
1263565595271991296,Thu May 21 20:21:28 +0000 2020,"Sources: The NBA has informed its teams that it has engaged in discussions with several national coronavirus testing providers, which ""will be a central component of any subsequent plan to restart the 2019-20 season.""",898,4523
1263149599415549952,Wed May 20 16:48:27 +0000 2020,"The NBA has Orlando/Disney World as a clear frontrunner for return-to-play site for resuming 2019-20 season, sources tell me and @sam_amick. Orlando has gained significant seriousness among other cites such as Las Vegas.",3693,17294
1263123166416834560,Wed May 20 15:03:25 +0000 2020,Sources: Pittsburgh Steelers coach Mike Tomlin will speak at a virtual development session in front of NBA coaches on May 27 for an equality initiative.,268,1604
1262444678382845954,Mon May 18 18:07:21 +0000 2020,Sources: The Knicks are finalizing hiring Jazz VP of Player Personnel Walt Perrin as assistant general manager as they reshuffle front office under Leon Rose. Perrin is a well-respected executive who has worked in Jazz organization for 19 years.,557,2870
1260708125746831361,Wed May 13 23:06:54 +0000 2020,The NCAA and NBA are indefinitely postponing the NBA’s June 3 early entry withdrawal date for draft prospects.,446,1830
1260403509620547589,Wed May 13 02:56:28 +0000 2020,"NBA commissioner Adam Silver told Board of Governors today that he is aiming for a 2-to-4 week timetable on the decision about whether to resume season, sources tell @TheAthleticNBA @Stadium.",1450,6254
1260309209188573185,Tue May 12 20:41:45 +0000 2020,"Sources: The NBA and NBPA are forming a working group and have a call Tuesday to discuss return-to-play strategies; will include NBPA president Chris Paul and players Russell Westbrook, Jayson Tatum, Kyle Lowry, Dwight Powell.",898,4904
1260306014940942337,Tue May 12 20:29:03 +0000 2020,The National Basketball Players Association has released a statement to @TheAthleticNBA @Stadium: “The NBPA is not engaging in and has not authorized any formal poll of its players.”,423,1986
1260285909720797185,Tue May 12 19:09:10 +0000 2020,"Sources: The NBA has canceled its 2020 G League Elite Camp, which has previously served as a scouting event and had five participants drafted in 2019.",468,2666
1259955009216790528,Mon May 11 21:14:17 +0000 2020,"Sources: The NBA has sent teams the ballots to vote on the prospects for the 2020 Draft Combine, which has been postponed indefinitely. League office is evaluating possible dates for Combine and potential virtual version.",314,1471
1259833152803127296,Mon May 11 13:10:04 +0000 2020,"Kai Sotto — a 7-foot-2 center from the Philippines — has decided to skip college and will be the first international draft prospect to sign a deal in the NBA G League pro program, sources tell @TheAthleticNBA @Stadium.",3329,14847
1258940998962610176,Sat May 09 02:04:58 +0000 2020,"Heartfelt moment from Adam Silver on his call with all NBA players today, per sources: A shoutout to Timberwolves star Karl-Anthony Towns and condolences for loss of his mother, Jacqueline.",581,7292
1258902125494636549,Fri May 08 23:30:30 +0000 2020,"Sources: On the ever-elusive question -- What if a player tests positive upon return -- Adam Silver told players the NBA would hope for daily testing at that point and no stoppage of play, having the player(s) isolated in quarantine.",492,2580
1258899271425949696,Fri May 08 23:19:10 +0000 2020,"Sources: Commissioner Adam Silver told NBA players on call Friday:

- If season resumes, no fans expected
- 40% of league revenue comes from fans
- Season decision can go into June
- Until coronavirus vaccine, there is risk; will be living with the virus for foreseeable future",2615,9126
1258598979010469890,Fri May 08 03:25:54 +0000 2020,"Sources: As part of protocols for reopening facilities, the NBA has informed teams that a person whose temperature is greater than or equal to 99.1F is not permitted that day.",632,4404
1258212835479490563,Thu May 07 01:51:31 +0000 2020,Sources: NBA has informed its 30 teams that practice facilities can open May 8 if market is no longer subject to restrictions. Update: Total of six assistant coaches/player development personnel now able to supervise individual's workout; no more than four at one time.,971,4094
1258191261103804416,Thu May 07 00:25:47 +0000 2020,"Date the Lakers are targeting as of now to reopen practice facility under NBA's protocols: May 16, sources tell @TheAthleticNBA @Stadium.",1202,6315
1257504814365315074,Tue May 05 02:58:05 +0000 2020,Sources: The NBA and its players are supporting a Mayo Clinic study for antibodies using serology testing (blood draw) to better understand prevalence of coronavirus among players and staff and promote long-term efforts to develop vaccine.,643,4433
1257319965062881282,Mon May 04 14:43:34 +0000 2020,"Beginning Monday, NBA teams are advising fans of their ticket refund and credit policies due to the suspended regular season, sources tell @TheAthleticNBA @Stadium.",650,2977
1256322465220853761,Fri May 01 20:39:51 +0000 2020,"The NBA has indefinitely postponed its NBA Draft Lottery and Draft Combine in May in Chicago due to coronavirus pandemic, sources tell @TheAthleticNBA @Stadium.",951,3823
1256292619132559360,Fri May 01 18:41:15 +0000 2020,"Sources: The NBA G League is improving some conditions for players starting in 2020-21, informing teams they must secure separate hotel rooms for players on road and elevate the per diem by $15. Players have shared rooms up until now.",627,4182
1255629641286594560,Wed Apr 29 22:46:49 +0000 2020,"One possible playing ground for NBA if finishing season becomes safe for league and players: Walt Disney World Resort property in Orlando, sources tell @TheAthleticNBA @Stadium. League has kept different scenarios in mind.",1415,7115
1255509189960531968,Wed Apr 29 14:48:11 +0000 2020,Sources: The Knicks will retain Scott Perry as general manager on a one-year deal.,248,1732
1255476657768579074,Wed Apr 29 12:38:55 +0000 2020,"The NCAA says it is expected to adopt new name, image and likeness rules for athletes starting 2021-22, allowing them to receive compensation for third-party endorsements and opportunities such as social media, businesses and personal appearances.",3145,14409
1255317946295074816,Wed Apr 29 02:08:15 +0000 2020,Sources: Potential top pick LaMelo Ball has declared for the 2020 NBA Draft. Ball was under “professional” category of early-entry candidates distributed to teams Tuesday night. Virtual pre-draft process can now begin with teams.,879,4930
1255170867916611592,Tue Apr 28 16:23:49 +0000 2020,"Five-star prospect Daishen Nix has decommitted from UCLA and plans to sign in the NBA G League, sources tell @TheAthleticNBA @Stadium.",1542,10901
1254854573866356736,Mon Apr 27 19:26:59 +0000 2020,Sources: The NBA has informed each team to assign one senior executive to this position -- Facility Hygiene Officer.,920,6999
1254853653594136577,Mon Apr 27 19:23:19 +0000 2020,"Sources: When NBA’s facilities open as soon as May 8, players must wear facemasks at all times, except when in physical activity; staffers working with players must wear gloves; physical distancing of at least 12 feet.",654,2356
1254852738594340866,Mon Apr 27 19:19:41 +0000 2020,"NBA has informed its teams of this reality in a memo, per sources: “It is not possible or appropriate in the current public health context to regularly test all players and staff for COVID-19.” These protocols may be modified.",248,893
1254850988822978562,Mon Apr 27 19:12:44 +0000 2020,"Sources: If an NBA team facility’s city is no longer subject to stay-at-home order, it may make facility open potentially starting May 8: 

- Individual workouts; no more than four players permitted at facility at one time
- Max of one team staffer in person",351,864
1254849592841195522,Mon Apr 27 19:07:11 +0000 2020,"The NBA has informed its franchises that it is targeting no earlier than May 8 for any use of team's practice facility, sources tell @TheAthletic @Stadium. The NBA will continue to monitor coronavirus pandemic with its timings.",480,1360
1253845751672815616,Sat Apr 25 00:38:17 +0000 2020,"Philly steps up: Eagles drafting Oklahoma QB Jalen Hurts at No. 53  in the NFL draft, per sources.",882,5843
1253503670836178944,Fri Apr 24 01:58:58 +0000 2020,"Quarantined activities -- 49ers drafting South Carolina’s Javon Kinlaw with the No. 14 pick in the NFL Draft, per sources.",229,2153
1253497542886686721,Fri Apr 24 01:34:37 +0000 2020,"Bored in the house, in the house bored … New York Jets drafting Louisville’s Mekhi Becton with the No. 11 pick in the NFL Draft, per sources.",666,7295
1253487333351084034,Fri Apr 24 00:54:03 +0000 2020,"NBA boredom: Miami is drafting Alabama’s Tua Tagovailoa with the No. 5 pick in the NFL Draft, sources say.",1611,13952
1253089000300122114,Wed Apr 22 22:31:13 +0000 2020,"Knicks owner James Dolan has recovered from coronavirus and donated his blood plasma to research for potential treatments, team spokesperson says.",769,6790
1252605470474461185,Tue Apr 21 14:29:51 +0000 2020,"Alabama sophomore Kira Lewis, a projected first-round pick, has decided to stay in the 2020 NBA draft and hire an agent, sources tell @TheAthleticNBA @Stadium.",176,1147
1251653779667197952,Sat Apr 18 23:28:10 +0000 2020,"The Nuggets are planning to promote assistant general manager/10-year NBA vet Calvin Booth to general manager under Tim Connelly, sources tell @TheAthleticNBA @Stadium.",291,1761
1251620642287489024,Sat Apr 18 21:16:29 +0000 2020,"Sources: Nets‘ Spencer Dinwiddie is acquiring a Nigerian passport to play for the Nigeria national team. Dinwiddie didn’t receive Team USA Olympic invite; now joins Nigeria roster under Mike Bown that includes Al-Farouq Aminu, Josh Okogie, Chimezie Metu, Ekpe Udoh.",2502,17660
1251266363341012995,Fri Apr 17 21:48:43 +0000 2020,NBA commissioner Adam Silver says Board of Governors are in agreement that safety is paramount: “We are not in any position to make any decisions and it’s unclear when we will be.”,498,2752
1251194811190784002,Fri Apr 17 17:04:23 +0000 2020,"North Carolina freshman Cole Anthony, a projected lottery pick, has declared for the 2020 NBA draft.",683,5552
1250837290819207168,Thu Apr 16 17:23:44 +0000 2020,"Five-star prospect Isaiah Todd, who decommitted from Michigan, is expected to sign an NBA G League deal and join the new Southern California team featuring Jalen Green, sources tell @TheAthleticNBA @Stadium.",2260,11463
1250833657008439296,Thu Apr 16 17:09:17 +0000 2020,"The NBA G League is working to launch a team in Southern California that will be headlined by five-star prospect Jalen Green, sources said.",999,6211
1250832804742680578,Thu Apr 16 17:05:54 +0000 2020,"Jalen Green, potential No. 1 pick in 2021 NBA draft, says he is bypassing college and signing in the NBA G League.",1185,9033
1250262219390140416,Wed Apr 15 03:18:36 +0000 2020,"Sources: President Donald Trump is scheduled to hold a call Wednesday with his committee focused on reopening America, which includes major-league commissioners, Mavericks owner Mark Cuban, Patriots owner Robert Kraft and Cowboys owner Jerry Jones.",1638,9441
1249783538427269120,Mon Apr 13 19:36:30 +0000 2020,"Karl-Anthony Towns' mother, Jacqueline Towns, has passed away due to coronavirus, the Timberwolves say.",6513,39654
1249729711204376578,Mon Apr 13 16:02:36 +0000 2020,"After 22 years in the Chicago Bulls organization, GM Gar Forman has been fired.",5589,33926
1248687950260551686,Fri Apr 10 19:03:01 +0000 2020,"The Bulls are hiring Pelicans executive JJ Polk as assistant general manager under head of basketball operations Arturas Karnisovas, sources tell @TheAthleticNBA @Stadium. Karnisovas makes first hiring decision.",547,2581
1248630336940134409,Fri Apr 10 15:14:05 +0000 2020,"The NBA and NBPA have agreed to extend the moratorium on transactions (agreements, trades, player/team options) indefinitely, sources tell @TheAthleticNBA @Stadium.

Business remains paused.",374,1486
1248287561799413760,Thu Apr 09 16:32:01 +0000 2020,"The NBA and its teams will send full paychecks to players on next payment date, April 15, league sources tell @TheAthleticNBA @Stadium.",379,2175
1247952488529043458,Wed Apr 08 18:20:33 +0000 2020,"The Bulls interviewed former 76ers president Bryan Colangelo for top basketball operations position, league sources tell @TheAthleticNBA @Stadium. Colangelo also has been lead executive in Toronto and Phoenix.",406,2567
1247576141747142658,Tue Apr 07 17:25:05 +0000 2020,"In being fiscally responsible during coronavirus pandemic, the Lakers are planning to ask a small group of senior level staff to voluntarily defer 20 percent of their salary, sources tell @TheAthleticNBA @Stadium.",352,2526
1247303216787841031,Mon Apr 06 23:20:35 +0000 2020,"Sources: The NBA has given its franchises guidelines for the pre-Draft process during coronavirus pandemic, stating teams are allowed to conduct virtual meetings with prospects but prohibited from in-person workouts or requesting/watching live video.",377,1532
1246608725474934785,Sun Apr 05 01:20:55 +0000 2020,"Sources: Pacers GM Chad Buchanan has decided to stay in Indiana and decline interview for Chicago’s top basketball operations position. Buchanan expressed appreciation and positivity about Bulls, but he and his family have been treated well in Indianapolis and opted to remain.",420,3251
1246176600808394752,Fri Apr 03 20:43:49 +0000 2020,"Kobe Bryant, Tim Duncan and Kevin Garnett will be inducted into the Naismith Basketball @Hoophall Class of 2020, sources tell @TheAthleticNBA @Stadium. Formal announcements will be made on Saturday.",5007,23349
1246169063170203648,Fri Apr 03 20:13:52 +0000 2020,Sources: The NBA is proposing to the NBPA that players take a 50 percent paycheck reduction beginning April 15. The NBPA has counter-proposed a 25 percent reduction of paychecks starting in mid-May.,559,2028
1245767697041960960,Thu Apr 02 17:38:58 +0000 2020,"76ers’ Al Horford (@Al_Horford) has donated $500,000 to aid coronavirus pandemic in his home country of the Dominican Republic, as well as each U.S. region in which he has played basketball (Michigan/Gainesville, FL./Atlanta/Boston/Philadelphia).",1567,10814
1245146152753864705,Wed Apr 01 00:29:11 +0000 2020,"Boston Celtics guard Marcus Smart plans to donate his blood plasma to National COVID-19 Convalescent Plasma Project for research on the blood of those recovered from coronavirus, sources tell @TheAthleticNBA @Stadium.",2244,14517
1244759695291813891,Mon Mar 30 22:53:32 +0000 2020,The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to coronavirus pandemic. Spring sport athletes were granted extra year.,2374,9048
1244435002282184705,Mon Mar 30 01:23:19 +0000 2020,Celtics’ Marcus Smart says he has been cleared from coronavirus as of Friday.,1604,13519
1244349851535585282,Sun Mar 29 19:44:58 +0000 2020,Sources: The NBA’s “NBA Together” program is supporting National COVID-19 Convalescent Plasma Project of top specialists on plasma as potential treatment for coronavirus — and has asked for team individuals who have recovered to consider donating plasma.,429,2039
1244083445732716546,Sun Mar 29 02:06:22 +0000 2020,New York Knicks owner James Dolan has tested positive for coronavirus.,7966,39011
1243569912599195649,Fri Mar 27 16:05:46 +0000 2020,"Jazz All-Stars Rudy Gobert and Donovan Mitchell have been cleared from coronavirus, source tells @TheAthleticNBA @Stadium.",4521,25509
1243216486514204673,Thu Mar 26 16:41:22 +0000 2020,"Pistons’ Christian Wood has been cleared from coronavirus, sources tell @TheAthleticNBA @Stadium. Wood registered negative test results late Wednesday night.",1459,11009
1242478457616990209,Tue Mar 24 15:48:43 +0000 2020,"76ers star Joel Embiid says he is donating $500,000 to coronavirus relief and helping team workers who are temporarily reducing their salary during pandemic.",2054,14428
1242155248266993665,Mon Mar 23 18:24:23 +0000 2020,"Nets' Kyrie Irving says he is donating $323,000 to Feeding America amid the coronavirus pandemic impacting food resources, and helping distribute 250,000 meals in the New York area.",1749,12521
1240787201048313857,Thu Mar 19 23:48:16 +0000 2020,Celtics guard Marcus Smart announces he has tested positive for coronavirus.,4203,20033
1240784352503611392,Thu Mar 19 23:36:56 +0000 2020,A Boston Celtic player has tested positive for coronavirus. The player is not exhibiting symptoms.,2122,8840
1240779385201967105,Thu Mar 19 23:17:12 +0000 2020,"Two Lakers players have tested positive for coronavirus, sources tell @TheAthleticNBA @Stadium. The team may test the remaining players who did not take tests Wednesday morning.",6033,17439
1240762673312251910,Thu Mar 19 22:10:48 +0000 2020,Three members of the 76ers organization have received positive tests for coronavirus.,3005,12689
1240696989848760320,Thu Mar 19 17:49:48 +0000 2020,"The NBA is shutting down all team training facilities to staff and players starting Friday to mitigate coronavirus situation, sources tell @TheAthleticNBA @Stadium.",911,3403
1240033348271161346,Tue Mar 17 21:52:43 +0000 2020,"Dr. Vivek Murthy, the former Surgeon General of the United States, spoke on the NBA’s Board of Governors call today and provided facts and sobering details about the coronavirus pandemic, sources tell @TheAthleticNBA @Stadium.",400,2135
1240026314180083720,Tue Mar 17 21:24:46 +0000 2020,"Kevin Durant tested positive for coronavirus, Durant tells @TheAthleticNBA @Stadium. Durant says he is feeling fine: ""Everyone be careful, take care of yourself and quarantine. We're going to get through this.""",24042,73254
1239375677767458816,Mon Mar 16 02:19:22 +0000 2020,"The NBA has informed its 30 teams that, effective Monday, players are able to travel out of market with consultation from their respective teams, sources tell @TheAthleticNBA @Stadium.",737,4231
1238979673520029698,Sun Mar 15 00:05:47 +0000 2020,"Detroit Pistons‘ Christian Wood has tested positive for coronavirus, sources tell @TheAthleticNBA @Stadium. Wood had 30 and 11 rebounds against Rudy Gobert on Saturday night before a career-high 32 on Wednesday.

Sources say Wood has shown no symptoms and is doing well.",6637,24252
1238955677286043652,Sat Mar 14 22:30:26 +0000 2020,Sources: The National Basketball Players Association has sent a memo to player agents stating that they “fully expect that players will continue to receive salary on their designated paydays” during NBA’s suspended season.,874,6011
1238918769122193409,Sat Mar 14 20:03:47 +0000 2020,"Utah Jazz All-Star Rudy Gobert has donated $500,000 for arena employees and relief in Utah, Oklahoma City and France.",3436,27632
1238650273641488384,Sat Mar 14 02:16:52 +0000 2020,"Toronto’s Serge Ibaka has tested negative for coronavirus, sources tell @TheAthleticNBA @Stadium. Ibaka defended Rudy Gobert throughout Jazz-Raptors game Monday, leading to testing of Toronto players Wednesday night.",1975,14923
1238642568503521283,Sat Mar 14 01:46:15 +0000 2020,"The Golden State Warriors ownership, players and coaches will donate $1 million to disaster relief fund for their arena employees.",1850,15327
1238586175117561856,Fri Mar 13 22:02:10 +0000 2020,"Sources: One of the NBA Draft's best scouting events -- the Portsmouth Invitational in April -- has been canceled due to coronavirus outbreak. PIT has been showcase event for top seniors over the last 67 years; such as John Stockton, Dennis Rodman, Scottie Pippen, Jimmy Butler.",281,1528
1238577360145965061,Fri Mar 13 21:27:08 +0000 2020,New Orleans' Zion Williamson says he is pledging to cover the salaries for all of the Pelicans arena staff workers for the next 30 days.,17510,123702
1238539262007672833,Fri Mar 13 18:55:45 +0000 2020,"Bucks star Giannis Antetokounmpo says he will donate $100,000 to the Bucks' staff at Fiserv Forum. Kevin Love made the same commitment for Cavaliers' arena staff on Thursday.",2051,18471
1238514338756988928,Fri Mar 13 17:16:43 +0000 2020,"NBA and players union are planning to enter agreement for a moratorium period during league hiatus from coronavirus situation, sources tell @TheAthleticNBA @Stadium. It would freeze all business such as trades, signings, player/team options, 10-days.",694,3653
1238273679777243138,Fri Mar 13 01:20:25 +0000 2020,"NBA has informed franchises that ""each team is encouraged"" to conduct educational meeting by Monday for players/staff with physicians to discuss coronavirus situation -- either in person (appropriate spacing) or remotely. 

Several teams had such meetings before suspended season.",409,2497
1238227995413921793,Thu Mar 12 22:18:53 +0000 2020,"The NBA has informed all 30 teams on policies effective immediately and through March 16, including:

- All players must remain in market of team
- Players remain home as long as possible
- NO group workouts, practices
- Team physicians/trainers speak to each player once a day",3182,15529
1238221758190309376,Thu Mar 12 21:54:06 +0000 2020,"Kevin Love has donated $100,000 to Cavs' arena and support staff affected by the NBA season suspension.",10043,72546
1238197296761896963,Thu Mar 12 20:16:54 +0000 2020,The NCAA has canceled the men’s and women’s basketball tournaments and March Madness.,11938,38729
1238118755777105921,Thu Mar 12 15:04:49 +0000 2020,Sources: Donovan Mitchell was the only Jazz player/personnel to test positive for coronavirus out of 58 tests administered on Wednesday night. Remaining tests came back negative.,7362,35843
1237961103788908544,Thu Mar 12 04:38:22 +0000 2020,Sources: The Raptors have informed their players to self-quarantine for the next 14 days due to coronavirus situation. Toronto faced Utah and Rudy Gobert on Monday.,2424,12142
1237959515896778753,Thu Mar 12 04:32:03 +0000 2020,The NBA G League has suspended its season after NBA's indefinite suspension.,1110,7397
1237914142033444864,Thu Mar 12 01:31:45 +0000 2020,The NBA has suspended its season.,27269,77854
1237913057596026881,Thu Mar 12 01:27:26 +0000 2020,"Utah Jazz All-Star Rudy Gobert has tested positive for coronavirus, sources tell @TheAthleticNBA @Stadium. 

Sources say Gobert is feeling good, strong and stable — and was feeling strong enough to play tonight.",23825,53922
1237838937290231809,Wed Mar 11 20:32:55 +0000 2020,The NCAA's men's and women's tournaments will be held without fans -- and only essential staff and limited family attendance.,4623,14168
